#NAME	CHROM	STRAND	TX_START	TX_END
CLLU1OS	12	-	92420093	92428148
CLLU1	12	+	92423958	92430954
C12orf74	12	+	92702842	92708547
PLEKHG7	12	+	92736534	92772455
EEA1	12	-	92770636	92929331
NUDT4	12	+	93377882	93408146
UBE2N	12	-	93405689	93442262
MRPL42	12	+	93467515	93501576
SOCS2	12	+	93571905	93575306
CRADD	12	+	93677716	93850756
PLXNC1	12	+	94148722	94307675
CEP83	12	-	94308279	94459946
TMCC3	12	-	94567123	94650562
NDUFA12	12	-	94971332	95003770
NR2C1	12	-	95020228	95073703
FGD6	12	-	95076748	95217464
VEZT	12	+	95217745	95302790
METAP2	12	+	95473950	95515839
USP44	12	-	95518153	95548272
NTN4	12	-	95657806	95790758
SNRPF	12	+	95858927	95867053
CCDC38	12	-	95867048	95942974
AMDHD1	12	+	95943292	95968716
HAL	12	-	95972661	95996365
LTA4H	12	-	96000827	96035661
ELK3	12	+	96194381	96269835
CDK17	12	-	96278260	96400560
CFAP54	12	+	96489586	96875555
NEDD1	12	+	96907223	96953351
TMPO	12	+	98515629	98535634
SLC25A3	12	+	98593649	98601707
IKBIP	12	-	98624248	98645075
APAF1	12	+	98645140	98733527
ANKS1B	12	-	98735421	99984237
FAM71C	12	+	99647752	99650046
UHRF1BP1L	12	-	100037075	100142848
ACTR6	12	+	100200086	100224423
DEPDC4	12	-	100252262	100267079
SCYL2	12	+	100267383	100341724
SLC17A8	12	+	100357078	100422059
NR1H4	12	+	100473707	100564413
GAS2L3	12	+	100594773	100624903
ANO4	12	+	100794806	101128641
SLC5A8	12	-	101155492	101210407
UTP20	12	+	101280108	101386616
ARL1	12	-	101393119	101407820
SPIC	12	+	101475420	101486997
MYBPC1	12	+	101594995	101685870
CHPT1	12	+	101697626	101729074
SYCP3	12	-	101728872	101739413
GNPTAB	12	-	101745496	101830938
DRAM1	12	+	101877350	101923623
CCDC53	12	-	102012938	102062124
NUP37	12	-	102074196	102118583
AC079907.1	12	+	102075067	102075229
PARPBP	12	+	102120244	102197520
PMCH	12	-	102196458	102197845
IGF1	12	-	102395873	102480645
PAH	12	-	102836884	102917603
ASCL1	12	+	102957685	102960516
C12orf42	12	-	103301942	103496010
STAB2	12	+	103587272	103766727
NT5DC3	12	-	103772309	103841197
HSP90B1	12	+	103930333	103947926
C12orf73	12	-	103951419	103957273
TDG	12	+	103965803	103988874
GLT8D2	12	-	103989279	104064183
HCFC2	12	+	104064456	104106524
NFYB	12	-	104119354	104138017
TXNRD1	12	+	104215778	104350283
EID3	12	+	104303738	104305202
CHST11	12	+	104456972	104762014
SLC41A2	12	-	104802552	104928655
C12orf45	12	+	104986309	104995226
ALDH1L2	12	-	105019789	105084577
KIAA1033	12	+	105107713	105169134
APPL2	12	-	105173295	105236238
C12orf75	12	+	105330635	105371518
NUAK1	12	-	106063339	106140033
CKAP4	12	-	106237876	106247988
TCP11L2	12	+	106302802	106347015
POLR3B	12	+	106357657	106510198
RFX4	12	+	106582906	106762802
RIC8B	12	+	106774639	106886786
TMEM263	12	+	106966934	106972341
MTERF2	12	-	106977548	106987126
CRY1	12	-	106991363	107093829
BTBD11	12	+	107318412	107659642
PWP1	12	+	107685731	107713167
PRDM4	12	-	107732865	107761160
ASCL4	12	+	107774384	107776644
WSCD2	12	+	108131750	108250537
CMKLR1	12	-	108291569	108339313
FICD	12	+	108515184	108521210
SART3	12	-	108522579	108561389
ISCU	12	+	108562600	108569384
TMEM119	12	-	108589845	108598124
SELPLG	12	-	108622276	108633959
CORO1C	12	-	108646566	108730843
SSH1	12	-	108778191	108857590
DAO	12	+	108880029	108901043
SVOP	12	-	108907740	109021240
USP30	12	+	109052585	109088026
ALKBH2	12	-	109088196	109093459
UNG	12	+	109097573	109110992
ACACB	12	+	109139396	109268223
FOXN4	12	-	109277979	109309220
MYO1H	12	+	109388718	109448371
KCTD10	12	-	109448655	109477544
UBE3B	12	+	109477641	109536702
MMAB	12	-	109553736	109573874
MVK	12	+	109574806	109598117
FAM222A	12	+	109734766	109770494
TRPV4	12	-	109783086	109833401
GLTP	12	-	109850942	109880488
TCHP	12	+	109900517	109918063
GIT2	12	-	109929791	109996224
ANKRD13A	12	+	109999522	110039763
C12orf76	12	-	110041159	110067695
IFT81	12	+	110124376	110218797
ATP2A2	12	+	110281680	110347326
ANAPC7	12	-	110372899	110403730
ARPC3	12	-	110434824	110450407
GPN3	12	-	110452483	110468266
FAM216A	12	+	110468363	110490385
VPS29	12	-	110491096	110502117
RAD9B	12	+	110502238	110532086
PPTC7	12	-	110533244	110583320
TCTN1	12	+	110614163	110649128
HVCN1	12	-	110648796	110688709
PPP1CC	12	-	110719679	110742898
CCDC63	12	+	110846959	110907535
MYL2	12	-	110910818	110920577
CUX2	12	+	111034023	111350554
FAM109A	12	-	111361214	111363712
SH2B3	12	+	111405947	111451623
ATXN2	12	-	111452267	111599676
BRAP	12	-	111642145	111685986
ACAD10	12	+	111686097	111757097
RP11-162P23.2	12	+	111753889	111791418
ALDH2	12	+	111766921	111817529
MAPKAPK5	12	+	111842625	111893161
TMEM116	12	-	111931281	112013125
ERP29	12	+	112013315	112023451
NAA25	12	-	112026688	112109022
TRAFD1	12	+	112125544	112153603
HECTD4	12	-	112160189	112382439
RPL6	12	-	112405202	112409596
PTPN11	12	+	112418913	112509913
RPH3A	12	+	112791936	112897453
OAS1	12	+	112906782	112919875
OAS3	12	+	112938351	112973249
OAS2	12	+	112978394	113011723
DTX1	12	+	113057689	113098028
RASAL1	12	-	113099277	113136239
CFAP73	12	+	113149857	113159276
DDX54	12	-	113157173	113185479
RITA1	12	+	113185525	113192368
IQCD	12	-	113195440	113221094
TPCN1	12	+	113221437	113298585
SLC8B1	12	-	113298766	113335120
PLBD2	12	+	113358569	113391625
SDS	12	-	113392444	113403888
SDSL	12	+	113422410	113438276
LHX5	12	-	113462033	113472072
RBM19	12	-	113822056	113966371
TBX5	12	-	114355380	114406084
TBX3	12	-	114670254	114683590
MED13L	12	-	115953871	116277338
MAP1LC3B2	12	+	116559380	116576448
C12orf49	12	-	116710184	116738061
RNFT2	12	+	116738290	116853629
HRK	12	-	116856143	116881441
FBXW8	12	+	116910955	117028636
TESC	12	-	117038923	117099469
FBXO21	12	-	117145067	117190456
NOS1	12	-	117208141	117361777
KSR2	12	-	117453011	117968223
RFC5	12	+	118016709	118031792
WSB2	12	-	118032906	118061190
VSIG10	12	-	118063592	118103948
PEBP1	12	+	118135857	118145584
TAOK3	12	-	118149800	118372945
SUDS3	12	+	118376379	118418031
SRRM4	12	+	118981494	119163051
HSPB8	12	+	119178641	119194748
CCDC60	12	+	119334711	119541047
TMEM233	12	+	119593458	119643066
PRKAB1	12	+	119667863	119681624
CIT	12	-	119685790	119877288
AC004813.1	12	+	119918000	119918375
CCDC64	12	+	119989868	120094494
RAB35	12	-	120095094	120116839
GCN1	12	-	120127202	120194710
RPLP0	12	-	120196706	120201211
PXN	12	-	120210438	120265771
SIRT4	12	+	120302320	120313249
PLA2G1B	12	-	120322110	120327789
MSI1	12	-	120341329	120369180
COX6A1	12	+	120438089	120440742
AL021546.6	12	+	120438197	120460006
TRIAP1	12	-	120443960	120446412
GATC	12	+	120446437	120463749
SRSF9	12	-	120461667	120469793
DYNLL1	12	+	120496112	120498350
COQ5	12	-	120503273	120529182
RNF10	12	+	120534350	120577594
POP5	12	-	120579044	120581398
CABP1	12	+	120650084	120667032
MLEC	12	+	120686868	120701864
UNC119B	12	+	120710434	120723640
ACADS	12	+	120725734	120740008
SPPL3	12	-	120762509	120904371
HNF1A	12	+	120978542	121002512
C12orf43	12	-	121000485	121016487
OASL	12	-	121019110	121039242
P2RX7	12	+	121132827	121188032
P2RX4	12	+	121209856	121234106
CAMKK2	12	-	121240546	121296710
ANAPC5	12	-	121308356	121352462
RNF34	12	+	121400118	121424348
KDM2B	12	-	121429776	121580984
ORAI1	12	+	121626549	121642040
MORN3	12	-	121648741	121669654
TMEM120B	12	+	121712794	121782062
RHOF	12	-	121777753	121794262
SETD1B	12	+	121804179	121832584
HPD	12	-	121839526	121858859
PSMD9	12	+	121888730	121918297
WDR66	12	+	121917861	122003927
BCL7A	12	+	122021885	122060905
MLXIP	12	+	122078721	122147347
IL31	12	-	122172029	122174199
LRRC43	12	+	122183116	122203471
B3GNT4	12	+	122203542	122207537
DIABLO	12	-	122207668	122227534
VPS33A	12	-	122229563	122266521
CLIP1	12	-	122272833	122380494
ZCCHC8	12	-	122472898	122501073
RSRC2	12	-	122503457	122526999
KNTC1	12	+	122527247	122626396
HCAR2	12	-	122701292	122703343
HCAR3	12	-	122714755	122716892
HCAR1	12	-	122726075	122730843
DENR	12	+	122752773	122771064
CCDC62	12	+	122774326	122827528
HIP1R	12	+	122835425	122862960
VPS37B	12	-	122865327	122896444
ABCB9	12	-	122928999	122981649
OGFOD2	12	+	122975219	122980041
ARL6IP4	12	+	122980059	122982913
PITPNM2	12	-	122983480	123034654
MPHOSPH9	12	-	123154214	123233123
C12orf65	12	+	123253389	123257571
CDK2AP1	12	-	123260980	123272140
SBNO1	12	-	123289108	123364843
SETD8	12	+	123383772	123409358
RILPL2	12	-	123410682	123436717
SNRNP35	12	+	123464505	123466390
RILPL1	12	-	123470053	123533718
TMED2	12	+	123584530	123598577
DDX55	12	+	123602098	123620941
EIF2B1	12	-	123620405	123633766
GTF2H3	12	+	123633828	123662606
TCTN2	12	+	123671112	123708403
ATP6V0A2	12	+	123712317	123761755
DNAH10	12	+	123762187	123936206
DNAH10OS	12	-	123926423	123934984
CCDC92	12	-	123936435	123972734
ZNF664	12	+	123973294	124015422
RP11-214K3.25	12	+	123973943	124088594
FAM101A	12	+	124311707	124314623
NCOR2	12	-	124324414	124495252
SCARB1	12	-	124777632	124863847
UBC	12	-	124911647	124915147
DHX37	12	-	124946824	124989121
BRI3BP	12	+	124993699	125031231
AACS	12	+	125065378	125143320
TMEM132B	12	+	125326615	125662371
TMEM132C	12	+	128267402	128707915
SLC15A4	12	-	128793190	128823983
GLT1D1	12	+	128853493	128984956
TMEM132D	12	-	129071725	129903666
FZD10	12	+	130162458	130165739
PIWIL1	12	+	130337886	130372637
RIMBP2	12	-	130396136	130517865
STX2	12	-	130790833	130839194
RAN	12	+	130872069	130876281
ADGRD1	12	+	130953906	131141247
SFSWAP	12	+	131711088	131799737
MMP17	12	+	131828392	131851771
ULK1	12	+	131894650	131923167
PUS1	12	+	131929222	131945896
EP400	12	+	131960584	132081102
EP400NL	12	+	132084319	132108899
DDX51	12	-	132136593	132144335
NOC4L	12	+	132144447	132152441
GALNT9	12	-	132196508	132329203
FBRSL1	12	+	132489550	132585188
LRCOL1	12	-	132603168	132610374
P2RX2	12	+	132618816	132621979
POLE	12	-	132623761	132687359
PXMP2	12	+	132687605	132704991
RP13-672B3.2	12	+	132688048	132714912
PGAM5	12	+	132710818	132722734
ANKLE2	12	-	132725502	132761888
GOLGA3	12	-	132768914	132822311
CHFR	12	-	132840974	132887608
ZNF605	12	-	132918307	132956306
ZNF26	12	+	132986463	133027103
ZNF84	12	+	133037579	133063297
ZNF140	12	+	133079837	133107544
ZNF891	12	-	133106816	133130473
ZNF10	12	+	133130626	133156968
CTD-2140B24.4	12	+	133130983	133202369
ZNF268	12	+	133181473	133205023
ANHX	12	-	133218311	133236095
AL356585.2	13	-	18206569	18207469
TUBA3C	13	-	19173769	19181852
TPTE2	13	-	19423051	19536762
MPHOSPH8	13	+	19633680	19673459
PSPC1	13	-	19702870	19783019
ZMYM5	13	-	19823483	19863636
ZMYM2	13	+	19958782	20086746
GJA3	13	-	20138254	20161049
GJB2	13	-	20187471	20189780
GJB6	13	-	20221970	20232395
CRYL1	13	-	20403666	20525857
IFT88	13	+	20567068	20691362
IL17D	13	+	20703342	20723098
N6AMT2	13	-	20728930	20773918
XPO4	13	-	20777328	20902810
LATS2	13	-	20973031	21061547
SAP18	13	+	21140513	21149084
SKA3	13	-	21153594	21176602
MRPL57	13	+	21176644	21179084
ZDHHC20	13	-	21372572	21459369
MICU2	13	-	21492699	21604214
FGF9	13	+	21671382	21704498
AL354828.1	13	+	22663952	22679652
AL354828.2	13	-	22664216	22675253
SGCG	13	+	23180951	23325165
SACS	13	-	23328825	23411513
TNFRSF19	13	+	23579359	23669273
MIPEP	13	-	23730188	23889419
C1QTNF9B	13	-	23891288	23902655
SPATA13	13	+	24160747	24307072
C1QTNF9	13	+	24309577	24322535
C1QTNF9B-AS1	13	-	24321125	24321428
PARP4	13	-	24420925	24512810
ATP12A	13	+	24680576	24712493
RNF17	13	+	24764151	24879921
CENPJ	13	-	24883032	24922880
PABPC3	13	+	25095867	25099254
AMER2	13	-	25161683	25172288
MTMR6	13	-	25246200	25288009
NUP58	13	+	25301523	25342416
ATP8A2	13	+	25372070	26025851
SHISA2	13	-	26044596	26051031
RNF6	13	-	26212774	26221703
CDK8	13	+	26254138	26405238
WASF3	13	+	26557749	26688948
GPR12	13	-	26758309	26760290
USP12	13	-	27066141	27171896
RPL21	13	+	27251596	27256568
RASL11A	13	+	27270326	27273690
GTF3A	13	+	27424543	27435688
MTIF3	13	-	27435649	27440475
LNX2	13	-	27545910	27620404
POLR1D	13	+	27621421	27623452
GSX1	13	+	27792642	27794768
PDX1	13	+	27920019	27926231
ATP5EP2	13	+	27945205	27945590
CDX2	13	-	27962136	27971139
URAD	13	-	27977713	27988654
FLT3	13	-	28003273	28100592
PAN3	13	+	28138505	28292539
FLT1	13	-	28300343	28495095
POMP	13	+	28659103	28678925
SLC46A3	13	-	28700079	28718841
MTUS2	13	+	29428626	29503736
SLC7A1	13	-	29509409	29595688
UBL3	13	-	29764370	29850684
KATNAL1	13	-	30208479	30307026
HMGB1	13	-	30460906	30465242
USPL1	13	+	30617782	30659549
ALOX5AP	13	+	30735507	30764426
MEDAG	13	+	30906190	30925572
TEX26	13	+	30932702	30975502
HSPH1	13	-	31135048	31161927
B3GLCT	13	+	31199935	31332276
RXFP2	13	+	31739541	31803388
FRY	13	+	32031299	32299122
ZAR1L	13	-	32303770	32311954
BRCA2	13	+	32315479	32399668
N4BP2L1	13	-	32401815	32428133
N4BP2L2	13	-	32510291	32538782
PDS5B	13	+	32586426	32778019
KL	13	+	33016432	33066145
STARD13	13	-	33103134	33285755
RFC3	13	+	33818048	33837496
NBEA	13	+	34942286	35672735
MAB21L1	13	-	35474181	35477209
DCLK1	13	-	35771340	36131306
SOHLH2	13	-	36168207	36214615
CCDC169-SOHLH2	13	-	36168793	36297842
CCDC169	13	-	36227119	36297749
SPG20	13	-	36303601	36346493
CCNA1	13	+	36431902	36442869
SERTM1	13	+	36673911	36697839
RFXAP	13	+	36819223	36829104
SMAD9	13	-	36844830	36920238
ALG5	13	-	36949829	36999367
EXOSC8	13	+	37000540	37009401
SUPT20H	13	-	37009616	37059432
AL138706.2	13	+	37020527	37020772
CSNK1A1L	13	-	37103258	37105664
POSTN	13	-	37562588	37598844
TRPC4	13	-	37636635	37870425
UFM1	13	+	38349880	38363619
FREM2	13	+	38687128	38887131
STOML3	13	-	38965924	38991066
PROSER1	13	-	39009865	39038076
NHLRC3	13	+	39038317	39050109
LHFP	13	-	39342891	39603171
COG6	13	+	39655676	39752632
FOXO1	13	-	40555666	40666597
MRPS31	13	-	40729134	40771173
SLC25A15	13	+	40789496	40810111
ELF1	13	-	40932033	41019314
WBP4	13	+	41061273	41084006
KBTBD6	13	-	41127568	41132746
KBTBD7	13	-	41189832	41194566
MTRF1	13	-	41216974	41263484
NAA16	13	+	41311204	41377030
RGCC	13	+	41457558	41470882
VWA8	13	-	41719336	41961120
DGKH	13	+	42048752	42229750
AKAP11	13	+	42272152	42323267
TNFSF11	13	+	42574152	42608012
FAM216B	13	+	42781614	42791549
EPSTI1	13	-	42886387	42992249
DNAJC15	13	+	43023202	43114224
ENOX1	13	-	43213567	43609920
CCDC122	13	-	43836351	43879690
LACC1	13	+	43879832	43893932
SMIM2	13	-	44160600	44160855
SERP2	13	+	44373841	44397714
TSC22D1	13	-	44432142	44436845
NUFIP1	13	-	44939248	44989483
GPALPP1	13	+	44989551	45028270
GTF2F2	13	+	45120514	45284909
KCTD4	13	-	45192852	45194717
TPT1	13	-	45333470	45341370
SLC25A30	13	-	45393315	45418380
COG3	13	+	45464924	45536630
ERICH6B	13	-	45541296	45615739
SPERT	13	+	45702310	45714558
SIAH3	13	-	45777242	45851736
ZC3H13	13	-	45962175	46052759
CPB2	13	-	46053185	46105026
LCP1	13	-	46125925	46182324
LRRC63	13	+	46213034	46277366
KIAA0226L	13	-	46342000	46390042
LRCH1	13	+	46553199	46743595
ESD	13	-	46771255	46797232
HTR2A	13	-	46831554	46897076
SUCLA2	13	-	47942655	48001354
NUDT15	13	+	48037566	48047222
MED4	13	-	48075955	48095104
ITM2B	13	+	48233157	48270357
RB1	13	+	48303774	48481986
LPAR6	13	-	48411138	48426907
RCBTB2	13	-	48488969	48533256
CYSLTR2	13	+	48706554	48711226
FNDC3A	13	+	48976608	49209778
MLNR	13	+	49220337	49222377
CDADC1	13	+	49247924	49293485
CAB39L	13	-	49310651	49444053
SETDB2	13	+	49444373	49495003
PHF11	13	+	49495960	49528987
RCBTB1	13	-	49531945	49585583
ARL11	13	+	49628298	49633872
EBPL	13	-	49660725	49691475
KPNA3	13	-	49699306	49792921
SPRYD7	13	-	49912705	49936340
TRIM13	13	+	49997058	50013168
KCNRG	13	+	50015253	50020922
DLEU1	13	+	50082170	50105297
DLEU7	13	-	50711900	50843939
RNASEH2B	13	+	50909677	50956765
FAM124A	13	+	51222370	51281480
SERPINE3	13	+	51341088	51364282
INTS6	13	-	51365226	51452998
WDFY2	13	+	51584507	51767707
DHRS12	13	-	51767992	51804123
CCDC70	13	+	51861980	51866232
ATP7B	13	-	51932672	52011494
ALG11	13	+	52012413	52029664
UTP14C	13	+	52024690	52033600
NEK5	13	-	52065406	52127482
NEK3	13	-	52132643	52159535
THSD1	13	-	52377186	52406128
VPS36	13	-	52412601	52450622
CKAP2	13	+	52455438	52476349
HNRNPA1L2	13	+	52640785	52643796
SUGT1	13	+	52652865	52700909
LECT1	13	-	52703268	52739780
PCDH8	13	-	52842888	52848640
OLFM4	13	+	53028758	53052057
PRR20A	13	+	57140917	57143939
PRR20B	13	+	57147487	57150509
PRR20C	13	+	57154060	57157082
PRR20D	13	+	57160631	57163653
PRR20E	13	+	57167196	57170218
PCDH17	13	+	57631811	57729311
DIAPH3	13	-	59665582	60163987
TDRD3	13	+	60397333	60573872
PCDH20	13	-	61409684	61415522
RP11-310K10.1	13	-	61409857	61427849
PCDH9	13	-	66302833	67229818
KLHL1	13	-	69700593	70108459
DACH1	13	-	71437965	71867192
MZT1	13	-	72708356	72727687
BORA	13	+	72727748	72756198
DIS3	13	-	72752168	72781933
PIBF1	13	+	72782058	73016461
KLF5	13	+	73058791	73077542
KLF12	13	-	73686088	73995049
TBC1D4	13	-	75284671	75482114
COMMD6	13	-	75525218	75538802
UCHL3	13	+	75549790	75605933
LMO7	13	+	75620433	75859870
LMO7DN	13	+	75871037	75883811
KCTD12	13	-	76880165	76886390
IRG1	13	+	76948496	76958642
CLN5	13	+	76990659	77002517
FBXL3	13	-	77005253	77027150
MYCBP2	13	-	77044657	77327044
SCEL	13	+	77535759	77644509
SLAIN1	13	+	77743104	77764227
EDNRB	13	-	77895488	77918810
POU4F1	13	-	78598361	78603560
RNF219	13	-	78614290	78659179
RBM26	13	-	79319953	79405788
NDFIP2	13	+	79481151	79556075
SPRY2	13	-	80335975	80340951
SLITRK1	13	-	83877204	83882393
SLITRK6	13	-	85792789	85799488
SLITRK5	13	+	87672614	87696272
GPC5	13	+	91398606	92867237
GPC6	13	+	93226841	94407401
DCT	13	-	94436807	94479669
TGDS	13	-	94574050	94596257
GPR180	13	+	94601902	94634645
SOX21	13	-	94709621	94712399
ABCC4	13	-	95019828	95301429
CLDN10	13	+	95552724	95578247
DZIP1	13	-	95581951	95644703
DNAJC3	13	+	95677138	95794989
UGGT2	13	-	95801579	96053383
HS6ST3	13	+	96090838	96839562
OXGR1	13	-	96986745	96994369
MBNL2	13	+	97222354	97394120
RAP2A	13	+	97434221	97469128
IPO5	13	+	97976962	98022028
FARP1	13	+	98143250	98455176
RNF113B	13	-	98175784	98177265
STK24	13	-	98452158	98521998
SLC15A1	13	-	98683800	98752654
DOCK9	13	-	98793486	98977990
UBAC2	13	+	99200773	99385540
GPR18	13	-	99254731	99261744
GPR183	13	-	99294529	99307405
TM9SF2	13	+	99501416	99564006
CLYBL	13	+	99606695	99892564
ZIC5	13	-	99962963	99971909
ZIC2	13	+	99981771	99986773
PCCA	13	+	100089082	100530435
GGACT	13	-	100530182	100583997
TMTC4	13	-	100603926	100674879
NALCN	13	-	101053775	101416355
ITGBL1	13	+	101452614	101716444
FGF14	13	-	101722830	101916645
TPP2	13	+	102597002	102678461
METTL21C	13	-	102685743	102694504
CCDC168	13	-	102729368	102759070
TEX30	13	-	102766109	102773811
KDELC1	13	-	102784280	102799007
BIVM	13	+	102799048	102841533
BIVM-ERCC5	13	+	102807353	102872398
ERCC5	13	+	102844843	102876001
SLC10A2	13	-	103043997	103066846
DAOA	13	+	105466288	105490987
EFNB2	13	-	106489730	106535114
ARGLU1	13	-	106541672	106568164
FAM155A	13	-	107163509	107866735
LIG4	13	-	108207445	108214782
ABHD13	13	+	108218378	108234255
TNFSF13B	13	+	108269717	108308484
MYO16	13	+	108665882	109207997
IRS2	13	-	109752697	109786568
COL4A1	13	-	110148962	110307149
COL4A2	13	+	110307266	110513027
RAB20	13	-	110523065	110561733
CARKD	13	+	110615660	110639993
CARS2	13	-	110641416	110706157
ING1	13	+	110713277	110723339
ANKRD10	13	-	110878539	110915069
ARHGEF7	13	+	111114618	111293436
TEX29	13	+	111320667	111344247
SOX1	13	+	112067646	112070488
SPACA7	13	+	112376318	112434689
TUBGCP3	13	-	112485004	112588167
ATP11A	13	+	112690328	112887168
MCF2L	13	+	113001713	113099735
F7	13	+	113105806	113120681
F10	13	+	113122817	113149529
PROZ	13	+	113158653	113172383
PCID2	13	-	113177610	113208715
CUL4A	13	+	113209543	113263582
LAMP1	13	+	113297240	113323672
GRTP1	13	-	113324189	113364126
ADPRHL1	13	-	113422632	113453524
DCUN1D2	13	-	113457046	113490952
TMCO3	13	+	113490994	113550195
TFDP1	13	+	113584740	113641470
ATP4B	13	-	113648803	113658186
GRK1	13	+	113667154	113737735
TMEM255B	13	+	113759242	113816995
GAS6	13	-	113820557	113864067
RASA3	13	-	113977782	114132611
CDC16	13	+	114234976	114272675
UPF3A	13	+	114281583	114305817
CHAMP1	13	+	114314512	114327328
OR11H12	14	+	18601044	18602129
POTEM	14	+	18967433	18998903
AL589743.1	14	-	19300176	19302924
POTEG	14	-	19402485	19434341
OR11H2	14	-	19712935	19713920
OR4Q3	14	+	19747427	19748369
OR4M1	14	+	19780241	19781357
OR4N2	14	+	19827448	19828372
OR4K2	14	+	19876231	19877309
OR4K5	14	+	19920581	19921659
OR4K1	14	+	19935607	19936683
OR4K15	14	+	19975443	19976659
OR4Q2	14	+	20002162	20003163
OR4K14	14	-	20014259	20015193
OR4K13	14	-	20033843	20034760
OR4L1	14	+	20060044	20060983
OR4K17	14	+	20117406	20118438
OR4N5	14	+	20143735	20144662
OR11G2	14	+	20197335	20198446
OR11H6	14	+	20223631	20224805
OR11H4	14	+	20242738	20243820
TTC5	14	-	20286227	20305994
CCNB1IP1	14	-	20311428	20329377
PARP2	14	+	20343614	20357904
TEP1	14	-	20365666	20413421
KLHL33	14	-	20428810	20435642
OSGEP	14	-	20446667	20455105
APEX1	14	+	20455225	20457767
TMEM55B	14	-	20457718	20461612
PNP	14	+	20469378	20477094
RNASE10	14	+	20510452	20511169
RNASE9	14	-	20556092	20560931
RNASE11	14	-	20583874	20588003
RP11-14J7.7	14	-	20584339	20609795
RNASE12	14	-	20590192	20590823
OR6S1	14	-	20640695	20641691
RP11-903H12.5	14	+	20684586	20700576
ANG	14	+	20688772	20694186
RNASE4	14	+	20688781	20700602
EDDM3A	14	+	20745891	20748380
EDDM3B	14	+	20768426	20770948
RNASE6	14	+	20781050	20782467
RNASE1	14	-	20801459	20802848
RNASE3	14	+	20891398	20892348
RNASE2	14	+	20955451	20956436
METTL17	14	+	20989769	20997035
SLC39A2	14	+	20999289	21001871
NDRG2	14	-	21016772	21025105
TPPP2	14	+	21030270	21032151
RNASE13	14	-	21032819	21034785
RNASE7	14	+	21042225	21044233
RNASE8	14	+	21057821	21058455
ARHGEF40	14	+	21070269	21090240
ZNF219	14	-	21090083	21099014
TMEM253	14	+	21101102	21103722
OR5AU1	14	-	21154864	21156063
HNRNPC	14	-	21210965	21262677
RPGRIP1	14	+	21287976	21351295
SUPT16H	14	-	21351471	21384266
CHD8	14	-	21385193	21437243
RAB2B	14	-	21459019	21476973
TOX4	14	+	21477175	21499171
METTL3	14	-	21498137	21511375
SALL2	14	-	21521080	21537216
OR10G3	14	-	21569802	21570744
OR10G2	14	-	21633835	21634940
OR4E2	14	+	21665082	21666024
DAD1	14	-	22564904	22589269
ABHD4	14	+	22598236	22613215
OR6J1	14	-	22633767	22634811
AC243945.1	14	-	22638098	22638473
OXA1L	14	+	22766678	22771798
SLC7A7	14	-	22773289	22815898
MRPL52	14	+	22829886	22835037
MMP14	14	+	22836556	22847761
LRP10	14	+	22871612	22881580
REM2	14	+	22883164	22887686
RBM23	14	-	22893205	22919184
PRMT5	14	-	22920510	22929585
HAUS4	14	-	22946228	22957142
RP11-298I3.5	14	-	22946269	22982258
AJUBA	14	-	22971818	22982338
C14orf93	14	-	22987128	23010166
PSMB5	14	-	23025850	23035145
PSMB11	14	+	23042166	23044276
CDH24	14	-	23047659	23055826
ACIN1	14	-	23058566	23095614
C14orf119	14	+	23095524	23098271
CEBPE	14	-	23117303	23119616
SLC7A8	14	-	23125294	23183640
RNF212B	14	+	23240345	23272891
HOMEZ	14	-	23272421	23286117
PPP1R3E	14	-	23295642	23302848
BCL2L2	14	+	23306761	23311759
