#NAME	CHROM	STRAND	TX_START	TX_END
FAHD2A	2	+	96068470	96078844
ANKRD36C	2	-	96516913	96657541
STARD7	2	-	96850596	96874556
ITPRIPL1	2	+	96991145	96994064
LMAN2L	2	-	97371665	97405800
ANKRD36	2	+	97779232	97915936
ANKRD36B	2	-	98109126	98206184
VWA3B	2	+	98703654	98929177
INPP4A	2	+	99061316	99210853
COA5	2	-	99215772	99224955
KIAA1211L	2	-	99410308	99552722
RP11-111H13.1	2	+	99757947	99939196
EIF5B	2	+	99953815	100017789
LONRF2	2	-	100889752	100939195
PDCL3	2	+	101179151	101193197
NPAS2	2	+	101436613	101613291
CREG2	2	-	101962012	102004057
MAP4K4	2	+	102314487	102511151
IL1R2	2	+	102608305	102645006
SLC9A2	2	+	103236165	103327777
TMEM182	2	+	103378471	103434125
FHL2	2	-	105977282	106054960
NCK2	2	+	106361353	106510730
C2orf40	2	+	106682111	106694615
ST6GAL2	2	-	107418055	107503563
SULT1C2	2	+	108905094	108926371
CCDC138	2	+	109403218	109493034
EDAR	2	-	109510926	109605828
SEPT10	2	-	110300562	110371504
NPHP1	2	-	110879887	110962619
RGPD6	2	-	111271397	111334678
BUB1	2	-	111395410	111435691
ACOXL	2	+	111490149	111851921
ANAPC1	2	-	112525213	112642267
MERTK	2	+	112656055	112787138
TMEM87B	2	+	112812799	112876895
ZC3H8	2	-	112969101	113012688
CKAP2L	2	-	113494183	113522254
PAX8	2	-	113973573	114036498
ACTR3	2	+	114647536	114720173
CCDC93	2	-	118673053	118771709
C2orf76	2	-	120059800	120124318
TMEM37	2	+	120189444	120196096
CFAP221	2	+	120302046	120414237
EPB41L5	2	+	120770580	120936695
TMEM185B	2	-	120978853	120980984
TFCP2L1	2	-	121974162	122042783
CLASP1	2	-	122095351	122407163
CNTNAP5	2	+	124782863	125672864
MAP3K2	2	-	128056305	128146041
MYO7B	2	+	128293377	128395303
SAP130	2	-	128698791	128784867
MZT2B	2	+	130939500	130948300
TISP43	2	+	131328458	131334914
ARHGEF4	2	+	131674223	131804826
POTEE	2	+	131975639	132022851
ANKRD30BL	2	-	132905479	132919528
GPR39	2	+	133174146	133404132
MGAT5	2	+	134877752	135212192
ACMSD	2	+	135596116	135659604
RAB3GAP1	2	+	135809834	135928276
ZRANB3	2	-	135957222	136288806
LCT	2	-	136545409	136594750
DARS	2	-	136664246	136743254
SPOPL	2	+	139259370	139331117
ARHGAP15	2	+	143886882	144525921
ZEB2	2	-	145141647	145277962
ACVR2A	2	+	148602085	148688393
ORC4	2	-	148687965	148778316
EPC2	2	+	149402552	149545137
KIF5C	2	+	149632818	149883273
LYPD6	2	+	150186498	150330137
RIF1	2	+	152266396	152331902
NEB	2	-	152341852	152591001
CACNB4	2	-	152695139	152830454
FMNL2	2	+	153191750	153506348
ARL6IP6	2	+	153574427	153617767
KCNJ3	2	+	155554810	155714863
GPD2	2	+	157291952	157442915
ACVR1C	2	-	158383278	158485517
ACVR1	2	-	158592955	158731623
UPP2	2	+	158958381	158992478
CCDC148	2	-	159027592	159313265
TANC1	2	+	159825182	160089170
LY75-CD302	2	-	160628361	160761221
LY75	2	-	160659865	160761221
PLA2R1	2	-	160794361	160919121
ITGB6	2	-	160956176	161056812
RBMS1	2	-	161128661	161350305
TANK	2	+	161993418	162092698
PSMD14	2	+	162164548	162268228
DPP4	2	-	162848750	162931052
FAP	2	-	163027199	163100045
FIGN	2	-	164459120	164592517
GRB14	2	-	165349325	165478358
SLC38A11	2	-	165752695	165812035
SCN2A	2	+	166095997	166248542
CSRNP3	2	+	166326156	166545917
SCN1A	2	-	166845672	166930149
SCN9A	2	-	167051703	167232497
CERS6	2	+	169312371	169631647
SPC25	2	-	169727403	169746955
LRP2	2	-	169983618	170219195
FASTKD1	2	-	170386258	170430383
CCDC173	2	-	170501934	170550943
SSB	2	+	170655321	170668574
MYO3B	2	+	171034654	171510991
SP5	2	+	171571860	171574588
GAD1	2	+	171673071	171717661
METTL8	2	-	172173914	172291312
METAP1D	2	+	172864489	172947158
RAPGEF4	2	+	173600568	173917615
CIR1	2	-	175212749	175260443
WIPF1	2	-	175426931	175547611
CHN1	2	-	175664090	175869954
ATF2	2	-	175936981	176032934
KIAA1715	2	-	176788619	176867073
EVX2	2	-	176942199	176948641
NFE2L2	2	-	178095032	178129859
PDE11A	2	-	178487979	178937482
OSBPL6	2	+	179059375	179267618
TTN	2	-	179390715	179672150
CCDC141	2	-	179694483	179914786
SESTD1	2	-	179966418	180129517
UBE2E3	2	+	181845111	181928151
PPP1R1C	2	+	182850594	182996125
PDE1A	2	-	183004762	183387304
DNAJC10	2	+	183580998	183659191
NCKAP1	2	-	183773842	183903200
NUP35	2	+	183989082	184026408
FAM171B	2	+	187558697	187630692
CALCRL	2	-	188207855	188313187
TFPI	2	-	188328956	188378368
GULP1	2	+	189156603	189458738
COL5A2	2	-	189896621	190044605
WDR75	2	+	190306158	190340291
ANKAR	2	+	190540710	190611370
PMS1	2	+	190649106	190742355
HIBCH	2	-	191069359	191184771
INPP1	2	+	191208195	191236390
MFSD6	2	+	191273080	191367041
GLS	2	+	191745552	191830278
MYO1B	2	+	192110114	192290110
NABP1	2	+	192543257	192551674
DNAH7	2	-	196602426	196933536
STK17B	2	-	196998289	197036299
CCDC150	2	+	197504355	197597530
GTF3C3	2	-	197627755	197664425
PGAP1	2	-	197697727	197791455
ANKRD44	2	-	197851385	198175521
RFTN2	2	-	198432947	198540719
PLCL1	2	+	198669425	199013125
FTCDNL1	2	-	200625272	200715596
TYW5	2	-	200794697	200820459
AOX1	2	+	201450590	201536218
CLK1	2	-	201717731	201729422
FAM126B	2	-	201838440	201936392
CFLAR	2	+	201980826	202041410
TRAK2	2	-	202241929	202316302
TMEM237	2	-	202488422	202507415
ALS2	2	-	202565276	202645912
FZD7	2	+	202899309	202903168
KIAA2012	2	+	202937977	203061886
NOP58	2	+	203130438	203168389
FAM117B	2	+	203499910	203634480
ICA1L	2	-	203637872	203736195
CARF	2	+	203776936	203851786
NBEAL1	2	+	203879601	204084597
ABI2	2	+	204193002	204296896
RAPH1	2	-	204298404	204400133
CD28	2	+	204571270	204603635
CTLA4	2	+	204732508	204738683
ADAM23	2	+	207308262	207485854
KLF7	2	-	207938860	208030669
CREB1	2	+	208394460	208462513
PLEKHM3	2	-	208693026	208890284
PIKFYVE	2	+	209130990	209223475
PTH2R	2	+	209271555	209359231
MAP2	2	+	210444144	210598842
KANSL1L	2	-	210886146	211036107
MYL1	2	-	211154873	211168353
VWC2L	2	+	215275788	215443683
BARD1	2	-	215590369	215674428
ABCA12	2	-	215796265	216003151
FN1	2	-	216225176	216300895
PECR	2	-	216903131	216946539
MARCH4	2	-	217122587	217236750
SMARCAL1	2	+	217277136	217347776
TNS1	2	-	218664511	218808851
USP37	2	-	219314973	219433084
STK36	2	+	219536748	219567438
CYP27A1	2	+	219646478	219680016
SPEG	2	+	220299567	220358354
STK11IP	2	+	220462595	220481173
PAX3	2	-	223065704	223163715
FARSB	2	-	223435254	223521056
ACSL3	2	+	223725651	223809357
AP1S3	2	-	224623198	224702299
WDFY1	2	-	224740063	224810104
DOCK10	2	-	225629806	225907159
RHBDD1	2	+	227700651	227863931
COL4A4	2	-	227867426	228028829
COL4A3	2	+	228029280	228179508
MFF	2	+	228189884	228222550
SPHKAP	2	-	228844672	229046342
PID1	2	-	229888710	230136001
DNER	2	-	230222344	230579274
FBXO36	2	+	230787211	230877825
SP110	2	-	231033633	231084665
SP140L	2	+	231191898	231268447
SP100	2	+	231280980	231407898
CAB39	2	+	231577559	231685790
SPATA3	2	+	231860835	231871999
PSMD1	2	+	231921577	232037541
ARMC9	2	+	232063259	232209914
NMUR1	2	-	232387870	232395206
COPS7B	2	+	232646380	232672434
DIS3L2	2	+	232826292	233201907
GIGYF2	2	+	233562016	233723322
INPP5D	2	+	233925107	234116548
SAG	2	+	234216466	234255701
DGKD	2	+	234263152	234380746
UGT1A8	2	+	234526290	234681956
UGT1A10	2	+	234545099	234681951
UGT1A9	2	+	234580498	234681946
UGT1A7	2	+	234590583	234681945
UGT1A6	2	+	234601511	234681946
HJURP	2	-	234745348	234763212
ARL4C	2	-	235401684	235405697
ASB18	2	-	237103514	237172988
IQCA1	2	-	237232793	237416185
COL6A3	2	-	238232654	238323018
MLPH	2	+	238395810	238463961
RAMP1	2	+	238768186	238820756
UBE2F	2	+	238875596	238951236
UBE2F-SCLY	2	+	238875716	238976811
ASB1	2	+	239335464	239360891
NDUFA10	2	-	240896788	240964819
ANKMY1	2	-	241418838	241497391
GPR35	2	+	241544847	241570676
KIF1A	2	-	241653180	241759637
C2orf54	2	-	241826078	241835573
SNED1	2	+	241938254	242034983
PPP1R7	2	+	242089052	242122439
FARP2	2	+	242295657	242434256
FAM110C	2	-	38813	46385
ACP1	2	+	264868	278283
FAM150B	2	-	279557	288296
TMEM18	2	-	667334	677439
ADI1	2	-	3501131	3523507
RP13-512J5.1	2	-	3579573	3595547
RNASEH1	2	-	3592704	3606206
RPS7	2	+	3622794	3628509
ALLC	2	+	3705784	3750261
SOX11	2	+	5832798	5841517
CMPK2	2	-	6988446	7005827
RSAD2	2	+	7017795	7038370
ID2	2	+	8818974	8824583
ITGB1BP1	2	-	9543603	9563358
IAH1	2	+	9614658	9628940
ADAM17	2	-	9628614	9695917
YWHAQ	2	-	9724100	9770745
TAF1B	2	+	9983482	10074545
KLF11	2	+	10183681	10194963
CYS1	2	-	10196906	10220538
RRM2	2	+	10262856	10271545
ODC1	2	-	10580093	10588630
PDIA6	2	-	10923516	10952970
KCNF1	2	+	11052062	11054351
C2orf50	2	+	11273178	11286150
PQLC3	2	+	11295497	11319000
E2F6	2	-	11584500	11606275
AC099344.1	2	+	11603926	11606274
GREB1	2	+	11674241	11782914
NTSR2	2	-	11798303	11810290
TRIB2	2	+	12857014	12882860
FAM84A	2	+	14772809	14780170
AC011897.1	2	+	14775214	14790933
DDX1	2	+	15731301	15771235
MYCN	2	+	16080685	16087129
MSGN1	2	+	17997762	17998368
RDH14	2	-	18735988	18741946
NT5C1B	2	-	18744497	18770812
OSR1	2	-	19551245	19558414
TTC32	2	-	20096513	20101747
MATN3	2	-	20191871	20212455
LAPTM4A	2	-	20232410	20251789
SDC1	2	-	20400557	20424873
PUM2	2	-	20448451	20527144
RHOB	2	+	20646834	20649206
GDF7	2	+	20866423	20879005
UBXN2A	2	+	24150181	24223073
MFSD2B	2	+	24232950	24247163
C2orf44	2	-	24252209	24270223
FKBP1B	2	+	24272583	24286551
SF3B6	2	-	24290453	24299313
TP53I3	2	-	24300302	24308085
PFN4	2	-	24338240	24346347
FAM228A	2	+	24397971	24414567
PTRHD1	2	-	25012602	25016251
ADCY3	2	-	25042037	25142708
DNAJC27	2	-	25166504	25194963
POMC	2	-	25383721	25391559
DNMT3A	2	-	25455844	25475180
KIF3C	2	-	26149464	26205366
GAREML	2	+	26395959	26412532
HADHA	2	-	26413503	26467594
ADGRF3	2	-	26532811	26541917
DRC1	2	+	26624783	26679579
C2orf70	2	+	26785449	26802400
CIB4	2	-	26804069	26864236
KCNK3	2	+	26915618	26956288
CENPA	2	+	27008864	27017461
MAPRE3	2	+	27193479	27250064
AGBL5	2	+	27274548	27293488
OST4	2	-	27293339	27294517
EMILIN1	2	+	27301434	27309276
KHK	2	+	27309649	27323640
CGREF1	2	-	27323461	27341971
ABHD1	2	+	27346702	27353680
PREB	2	-	27353623	27357543
PRR30	2	-	27359715	27362278
TCF23	2	+	27371871	27379842
SLC5A6	2	-	27422454	27435154
ATRAID	2	+	27434894	27440024
CAD	2	+	27440257	27466811
SLC30A3	2	-	27477439	27486127
DNAJC5G	2	+	27498342	27504298
UCN	2	-	27530267	27531313
MPV17	2	-	27532359	27545431
GTF3C2	2	-	27548715	27579359
EIF2B4	2	-	27587218	27593353
SNX17	2	+	27593388	27599995
ZNF513	2	-	27600097	27603592
PPM1G	2	-	27604060	27632554
KRTCAP3	2	+	27665232	27669348
IFT172	2	-	27667237	27712624
FNDC4	2	-	27714749	27718112
GCKR	2	+	27719708	27746551
C2orf16	2	+	27799388	27805587
ZNF512	2	+	27805896	27846082
CCDC121	2	-	27848505	27851879
GPN1	2	+	27851862	27873711
SUPT7L	2	-	27873678	27886676
SLC4A1AP	2	+	27886337	27917836
MRPL33	2	+	27994583	28002608
AC110084.1	2	-	27998850	28009186
FOSL2	2	+	28615724	28640179
PPP1CB	2	+	28974613	29025796
SPDYA	2	+	29033684	29073477
TRMT61B	2	-	29072686	29093167
WDR43	2	+	29117508	29171088
C2orf71	2	-	29284557	29297127
YPEL5	2	+	30369806	30383399
LBH	2	+	30454396	30482894
CAPN13	2	-	30945636	31030312
CAPN14	2	-	31397546	31440411
SRD5A2	2	-	31747549	31806136
DPY30	2	-	32248960	32264881
SLC30A6	2	+	32390932	32449448
NLRC4	2	-	32449521	32490801
FEZ2	2	-	36779400	36825334
AC007382.1	2	-	37068326	37068530
GPATCH11	2	+	37311593	37326387
SULT6B1	2	-	37394962	37415783
CEBPZOS	2	+	37423630	37431884
CEBPZ	2	-	37428754	37458856
NDUFAF7	2	+	37458808	37476303
QPCT	2	+	37571716	37600465
RMDN2	2	+	38152461	38244407
CYP1B1	2	-	38294649	38303323
SRSF7	2	-	38970740	38978636
GEMIN6	2	+	39005326	39012142
MORN2	2	+	39103102	39109850
TMEM178A	2	+	39893058	39945103
AC007377.1	2	+	40488146	40490117
C2orf91	2	-	42162507	42180943
PKDCC	2	+	42275159	42285668
COX7A2L	2	-	42576477	42596150
KCNG3	2	-	42669156	42721237
OXER1	2	-	42989620	42991401
HAAO	2	-	42994228	43019732
ZFP36L2	2	-	43449540	43453748
C1GALT1C1L	2	-	43902289	43903461
DYNC2LI1	2	+	44001177	44037149
ABCG8	2	+	44066102	44105605
SLC3A1	2	+	44502598	44548633
SIX3	2	+	45169036	45173216
SIX2	2	-	45232299	45236569
TMEM247	2	+	46706703	46711564
ATP6V1E2	2	-	46738985	46747096
PIGF	2	-	46808075	46844258
CRIPT	2	+	46844289	46852881
SOCS5	2	+	46926090	46990268
MCFD2	2	-	47129012	47142919
C2orf61	2	-	47356013	47382426
CALM2	2	-	47387220	47403740
EPCAM	2	+	47596286	47614173
KCNK12	2	-	47743719	47798078
AC138655.1	2	+	47799600	47801998
MSH6	2	+	48010220	48037240
FOXN2	2	+	48541848	48606433
PPP1R21	2	+	48667935	48742525
LHCGR	2	-	48913913	48982832
ERLEC1	2	+	54014216	54045956
GPR75	2	-	54080049	54087126
TSPYL6	2	-	54480320	54483409
C2orf73	2	+	54558070	54588714
RTN4	2	-	55199324	55277680
RPS27A	2	+	55459038	55462724
MTIF2	2	-	55463730	55496379
CFAP36	2	+	55746789	55773015
PNPT1	2	-	55861399	55921045
PAPOLG	2	+	60983364	61026098
REL	2	+	61108655	61158745
PEX13	2	+	61244856	61279125
C2orf74	2	+	61389628	61391964
AHSA2	2	+	61404552	61414686
FAM161A	2	-	62051990	62081278
CCT4	2	-	62095223	62115939
B3GNT2	2	+	62423247	62451866
TMEM17	2	-	62727355	62733476
OTX1	2	+	63277191	63284971
LGALSL	2	+	64681225	64688515
AFTPH	2	+	64751438	64820139
SLC1A4	2	+	65216534	65250999
CEP68	2	+	65283505	65314138
RAB1A	2	-	65313988	65357240
ACTR2	2	+	65454886	65498387
SPRED2	2	-	65540126	65593784
WDR92	2	-	68356934	68384692
PNO1	2	+	68384975	68403370
CNRIP1	2	-	68520141	68547138
PLEK	2	+	68592304	68624585
FBXO48	2	-	68686550	68694390
APLF	2	+	68694692	68807294
PROKR1	2	+	68870720	68885379
ARHGAP25	2	+	68961966	69053965
BMP10	2	-	69092612	69098649
GKN2	2	-	69172363	69180102
NFU1	2	-	69622881	69664760
GMCL1	2	+	70056773	70108528
AC019206.1	2	-	70129481	70129841
MXD1	2	+	70142202	70170077
ASPRV1	2	-	70187220	70189397
PCBP1	2	+	70314585	70316335
TIA1	2	-	70436575	70475792
PCYOX1	2	+	70485268	70508323
FAM136A	2	-	70523106	70529222
FIGLA	2	-	71004441	71017775
CD207	2	-	71057344	71062952
VAX2	2	+	71127719	71160576
ANKRD53	2	+	71205509	71212629
TEX261	2	-	71213067	71222075
MCEE	2	-	71336813	71357367
MPHOSPH10	2	+	71357443	71377231
CYP26B1	2	-	72356366	72375167
SPR	2	+	73114488	73119287
EMX1	2	+	73144603	73162020
RAB11FIP5	2	-	73300509	73340146
NOTO	2	+	73429385	73439641
SMYD5	2	+	73441349	73454365
PRADC1	2	-	73455133	73460356
CCT7	2	+	73461365	73480132
FBXO41	2	-	73481809	73496758
EGR4	2	-	73518057	73520829
NAT8	2	-	73867958	73869520
NAT8B	2	-	73927702	73928467
TPRKB	2	-	73956956	73964513
DUSP11	2	-	73989310	74007284
C2orf78	2	+	74011315	74044274
STAMBP	2	+	74056042	74094295
ACTG2	2	+	74120105	74146992
DGUOK	2	+	74153952	74186088
BOLA3	2	-	74362524	74375121
MOB1A	2	-	74379654	74405995
CATX-2	2	+	74418516	74418627
MTHFD2	2	+	74425688	74444692
DCTN1	2	-	74588280	74607482
C2orf81	2	-	74641304	74644844
WDR54	2	+	74648856	74652882
RTKN	2	-	74652962	74667710
INO80B	2	+	74682149	74685087
INO80B-WBP1	2	+	74682214	74688011
WBP1	2	+	74685455	74688018
MOGS	2	-	74688183	74692537
MRPL53	2	-	74699084	74700449
CCDC142	2	-	74701228	74710123
LBX2	2	-	74724643	74726843
PCGF1	2	-	74732169	74735707
TLX2	2	+	74741610	74744274
DQX1	2	-	74745257	74753318
AUP1	2	-	74753774	74757066
HTRA2	2	+	74756503	74760475
LOXL3	2	-	74759564	74781062
DOK1	2	+	74781212	74784681
SEMA4F	2	+	74881354	74909186
POLE4	2	+	75185618	75197255
REG3G	2	+	79252811	79255631
REG1B	2	-	79312156	79315119
REG1A	2	+	79347583	79350545
REG3A	2	-	79384128	79386879
LRRTM1	2	-	80529002	80531874
AC022210.1	2	-	85122208	85122345
TMSB10	2	+	85132748	85133799
KCMF1	2	+	85198215	85286595
TGOLN2	2	-	85545146	85555548
RETSAT	2	-	85569210	85581743
CAPG	2	-	85621870	85637676
SH2D6	2	+	85661917	85664152
MAT2A	2	+	85766287	85772403
GGCX	2	-	85771845	85788632
VAMP8	2	+	85804613	85809154
VAMP5	2	+	85811530	85820535
RNF181	2	+	85822856	85824704
TMEM150A	2	-	85825684	85829801
C2orf68	2	-	85833776	85839152
SFTPB	2	-	85885412	85895864
GNLY	2	+	85921413	85925977
POLR1A	2	-	86247338	86333278
PTCD3	2	+	86333304	86369280
MRPL35	2	+	86426579	86440917
KDM3A	2	+	86667923	86719839
RNF103	2	-	86830515	86850978
RMND5A	2	+	86947295	87005164
CD8B	2	-	87042679	87089038
PLGLB1	2	-	87229681	87248975
IGKV3OR2-268	2	+	87565633	87566158
PLGLB2	2	+	88047605	88057152
SMYD1	2	+	88367298	88412906
FABP1	2	-	88422500	88427635
FOXI3	2	-	88746305	88752174
TEX37	2	+	88824168	88829102
IGKC	2	-	89156681	89231896
IGKJ5	2	-	89160079	89160117
IGKJ4	2	-	89160397	89160434
IGKJ3	2	-	89160732	89160770
IGKJ2	2	-	89161036	89161075
IGKJ1	2	-	89161397	89161435
IGKV4-1	2	+	89184912	89185669
IGKV5-2	2	+	89196747	89197300
IGKV1-5	2	-	89246818	89247475
IGKV1-6	2	-	89265780	89266286
IGKV3-7	2	-	89277986	89278600
IGKV1-9	2	-	89309478	89310012
IGKV3-11	2	-	89326667	89327228
IGKV1-12	2	-	89339720	89340242
IGKV3-15	2	-	89384672	89385283
IGKV1-16	2	-	89399351	89399854
IGKV1-17	2	-	89416832	89417335
IGKV3-20	2	-	89442056	89442643
IGKV6-21	2	-	89459234	89459850
IGKV2-24	2	-	89475811	89476644
IGKV1-27	2	-	89512907	89513413
IGKV2-28	2	-	89521178	89521942
IGKV2-30	2	-	89544263	89545079
IGKV1-33	2	-	89567757	89568263
IGKV1-37	2	-	89597020	89597542
IGKV1-39	2	-	89619382	89619904
IGKV1D-39	2	+	89901291	89901791
IGKV1D-37	2	+	89923549	89924026
IGKV2D-30	2	+	89975668	89976489
IGKV2D-26	2	+	90024731	90025512
IGKV2D-24	2	+	90043606	90044439
IGKV6D-21	2	+	90060376	90060995
IGKV3D-20	2	+	90077679	90078311
IGKV6D-41	2	+	90108503	90109080
IGKV1D-17	2	+	90121476	90122133
IGKV1D-16	2	+	90139077	90139580
IGKV3D-15	2	+	90153695	90154260
IGKV1D-13	2	+	90192922	90193416
IGKV1D-12	2	+	90198534	90199190
IGKV1D-42	2	+	90229044	90229533
IGKV1D-43	2	+	90248738	90249395
IGKV1D-8	2	+	90259592	90260250
IGKV3D-7	2	+	90273678	90274235
RP11-685N3.1	2	-	90537838	90538397
TEKT4	2	+	95537187	95542574
MAL	2	+	95691428	95719741
MRPS5	2	-	95752951	95787745
ZNF514	2	-	95813681	95825352
ZNF2	2	+	95831182	95848715
AC092835.2	2	+	95873282	95881351
KCNIP3	2	+	95963051	96051831
TRIM43	2	+	96257765	96265526
GPAT2	2	-	96687693	96700664
ADRA2B	2	-	96778622	96781984
ASTL	2	-	96789588	96804175
DUSP2	2	-	96808904	96811179
TMEM127	2	-	96914253	96931732
CIAO1	2	+	96931869	96937383
SNRNP200	2	-	96940073	96971253
NCAPH	2	+	97001524	97039583
NEURL3	2	-	97163379	97171094
ARID5A	2	+	97202485	97218375
KANSL3	2	-	97258908	97304046
FER1L5	2	+	97308573	97370622
CNNM4	2	+	97426638	97477628
CNNM3	2	+	97481986	97499648
ANKRD23	2	-	97503648	97509771
SEMA4C	2	-	97525452	97535708
FAM178B	2	-	97541618	97563870
FAHD2B	2	-	97749319	97760576
COX5B	2	+	98262502	98264846
ACTR1B	2	-	98272425	98280570
ZAP70	2	+	98330022	98356323
CNGA3	2	+	98962617	99015057
UNC50	2	+	99225041	99234978
MGAT4A	2	-	99235568	99343159
C2orf15	2	+	99757947	99767950
LIPT1	2	+	99771417	99779611
RP11-38C17.1	2	+	99771460	99811761
MITD1	2	-	99785725	99797521
MRPL30	2	+	99797541	99814089
LYG2	2	-	99858708	99870744
LYG1	2	-	99900700	99917639
TXNDC9	2	-	99935444	99952925
REV1	2	-	100016937	100106497
CHST10	2	-	101008321	101034118
NMS	2	+	101086943	101099742
RPL31	2	+	101618176	101623729
CNOT11	2	+	101869263	101886778
RNF149	2	-	101892552	101925158
RFX8	2	-	102013865	102091165
FLJ20373	2	+	102508954	102511150
IL1RL2	2	+	102803432	102856462
IL1RL1	2	+	102927961	102968497
IL18R1	2	+	102972388	103015218
IL18RAP	2	+	103035148	103069025
SLC9A4	2	+	103089761	103150431
MFSD9	2	-	103332298	103353313
POU3F3	2	+	105471968	105476929
MRPS9	2	+	105654440	105716418
GPR45	2	+	105858199	105859506
AC012360.1	2	+	105867758	105869601
C2orf49	2	+	105953815	105965668
UXS1	2	-	106709963	106810755
RGPD3	2	-	107021445	107084832
AC108868.1	2	-	107099727	107103848
RGPD4	2	+	108443392	108507297
SLC5A7	2	+	108602978	108627317
SULT1C3	2	+	108863650	108881807
SULT1C4	2	+	108994467	109004513
GCC2	2	+	109065016	109125854
LIMS1	2	+	109204766	109300593
RANBP2	2	+	109335936	109402267
SOWAHC	2	+	110371910	110376567
RGPD5	2	+	110551884	110615270
LIMS3	2	+	110656267	110677180
MALL	2	-	110841446	110874143
LINC00116	2	-	110969105	111002997
AC108938.5	2	-	111160510	111230652
LIMS3L	2	-	111204315	111230618
BCL2L11	2	+	111878505	111926024
FBLN7	2	+	112895961	112945793
ZC3H6	2	+	113033170	113097636
RGPD8	2	-	113127668	113191222
POLR1B	2	+	113299491	113333876
CHCHD5	2	+	113342017	113346617
SLC20A1	2	+	113403433	113421404
NT5DC4	2	+	113479062	113500456
IL1A	2	-	113531491	113542167
IL1B	2	-	113587327	113594480
IL37	2	+	113670547	113676459
IL36G	2	+	113735605	113743242
IL36A	2	+	113763037	113765621
IL36B	2	-	113779667	113810444
IL36RN	2	+	113816214	113822325
IL1F10	2	+	113825546	113833420
IL1RN	2	+	113885137	113890698
PSD4	2	+	113931547	113960814
IGKV1OR2-108	2	+	114163972	114164449
CBWD2	2	+	114195267	114253766
AC016745.1	2	-	114204991	114205429
FOXD4L1	2	+	114256241	114258732
RABL2A	2	+	114384805	114400973
SLC35F5	2	-	114470368	114514400
DDX18	2	+	118572225	118589955
INSIG2	2	+	118846049	118867604
EN1	2	-	119599746	119605254
MARCO	2	+	119699741	119752236
C1QL2	2	-	119913818	119916465
STEAP3	2	+	119981406	120023228
DBI	2	+	120125252	120129983
SCTR	2	-	120197418	120282070
TMEM177	2	+	120436742	120439694
RALB	2	+	121010333	121052289
INHBB	2	+	121103718	121109384
FLJ14816	2	-	121221910	121223697
NIFK	2	-	122484520	122494499
TSN	2	+	122513108	122525429
GYPC	2	+	127413508	127454246
BIN1	2	-	127805602	127864931
CYP27C1	2	-	127941695	127963343
ERCC3	2	-	128014865	128051752
PROC	2	+	128176002	128186822
IWS1	2	-	128238381	128284044
LIMS2	2	-	128396000	128422120
GPR17	2	+	128403438	128410212
WDR33	2	-	128458595	128568721
SFT2D3	2	+	128459081	128462816
POLR2D	2	-	128601124	128615731
AMMECR1L	2	-	128619203	128643496
UGGT1	2	+	128848884	128953251
HS6ST1	2	-	129023053	129076151
RAB6C	2	+	130737236	130740311
POTEF	2	-	130831107	130878182
CCDC74B	2	-	130896859	130902707
SMPD4	2	-	130908981	130940323
TUBA3E	2	-	130949315	130956034
CCDC115	2	-	131095813	131099922
IMP4	2	+	131099797	131104197
PTPN18	2	+	131113579	131132982
POTEI	2	-	131217027	131267239
CFC1B	2	+	131278769	131285579
AC013269.5	2	-	131296667	131307456
CFC1	2	-	131350338	131357123
POTEJ	2	+	131369053	131415664
GPR148	2	+	131486642	131487909
AMER3	2	+	131513007	131522659
FAM168B	2	-	131805448	131851001
PLEKHB2	2	+	131862516	131907425
TUBA3D	2	+	132233665	132240507
MZT2A	2	-	132241532	132249995
CCDC74A	2	+	132285405	132291239
LYPD1	2	-	133402425	133427778
AC011755.1	2	+	133874576	133876625
CCNT2	2	+	135676394	135716912
MAP3K19	2	-	135722060	135782248
UBXN4	2	+	136499188	136542625
MCM6	2	-	136597195	136633996
CXCR4	2	-	136871918	136873813
HNMT	2	+	138721589	138771823
